1334.4218934,1450

1334.4218934,1450

1334.56213996,1450

1334.4218934,1450

1334.32227452,1450

1334.32227452,1450

1334.32227452,1450

1334.32227452,1450

1334.32227452,1450

1334.32227452,1450

1334.32227452,1450

1334.32227452,1450

1333.95227452,1450

1333.95227452,1450

1334.0518934,1450

1334.0518934,1450

1333.8668934,1450

1333.8668934,1450

1333.8668934,1450

1333.8668934,1450

1333.8668934,1450

1334.0518934,1450

1329.7968934,1450

1321.2868934,1450

1317.3223724,1450

1319.3573724,1450

1329.3473724,1450

1340.5268934,1450

1352.5518934,1450

1362.3568934,1450

1365.8718934,1450

1366.9818934,1450

1362.9118934,1450

1354.7718934,1450

1349.4068934,1450

1340.3418934,1450

1330.5368934,1450

1320.7318934,1450

1312.7768934,1450

1308.7068934,1450

1304.4518934,1450

1303.1568934,1450

1302.2318934,1450

1302.4168934,1450

1316.2918934,1450

1323.3218934,1450

1324.6168934,1450

1324.0618934,1450

1324.01713996,1450

1323.27713996,1450

1322.53713996,1450

1321.98213996,1450

1321.61213996,1450

1321.24213996,1450

1320.87213996,1450

1320.68713996,1450

1320.31713996,1450

1320.42244641,1450

1320.23744641,1450

1320.05244641,1450

1320.23744641,1450

1320.23744641,1450

1320.23744641,1450

1319.68244641,1450

1320.05244641,1450

1319.68244641,1450

1319.86744641,1450

1319.60237753,1450

1319.60237753,1450

1319.60237753,1450

1319.60237753,1450

1319.60237753,1450

1319.46247602,1450

1319.78737753,1450

1319.64747602,1450

1319.83247602,1450

1319.83247602,1450

1319.83247602,1450

1320.01747602,1450

1319.83247602,1450

1319.83247602,1450

1320.20247602,1450

1320.20247602,1450

1320.20247602,1450

1320.20247602,1450

1320.20247602,1450

1320.20247602,1450

1320.20247602,1450

1320.20247602,1450

1320.30105577,1450

1320.48605577,1450

1320.48605577,1450

1320.48605577,1450

1320.48605577,1450

1320.48605577,1450

1320.48605577,1450

1320.48605577,1450

1320.48605577,1450

1320.48605577,1450

1320.48605577,1450

1320.48605577,1450

1320.48605577,1450

1320.48605577,1450

1320.48605577,1450

1320.73000269,1450

1320.73000269,1450

1320.73000269,1450

1320.73000269,1450

1320.73000269,1450

1320.73000269,1450

1320.73000269,1450

1320.73000269,1450

1320.73000269,1450

1320.73000269,1450

1320.73000269,1450

1320.73000269,1450

1320.73000269,1450

1320.73000269,1450

1320.440795,1450

1320.440795,1450

1320.440795,1450

1320.58073829,1450

1320.58073829,1450

1320.58073829,1450

1320.58073829,1450

1320.58073829,1450

1320.58073829,1450

1320.58073829,1450

1320.68477264,1450

1320.68477264,1450

1320.68477264,1450

1320.68477264,1450

1320.8165063,1450

1320.8165063,1450

