1338.22058304,1450

1338.22058304,1450

1338.22058304,1450

1338.22058304,1450

1338.22058304,1450

1338.22058304,1450

1338.34809517,1450

1338.34809517,1450

1338.34809517,1450

1338.34809517,1450

1338.34809517,1450

1338.34809517,1450

1338.34809517,1450

1338.45427323,1450

1338.45427323,1450

1338.45427323,1450

1338.45427323,1450

1338.08427323,1450

1338.43286458,1450

1338.43286458,1450

1338.24786458,1450

1338.24786458,1450

1338.24786458,1450

1338.24786458,1450

1338.24786458,1450

1338.43286458,1450

1338.43286458,1450

1338.43286458,1450

1338.43286458,1450

1338.53225725,1450

1338.53225725,1450

1338.34725725,1450

1338.34725725,1450

1338.53225725,1450

1338.53225725,1450

1338.6593414,1450

1338.6593414,1450

1338.6593414,1450

1338.6593414,1450

1338.6593414,1450

1338.53225725,1450

1338.6593414,1450

1338.8443414,1450

1338.8443414,1450

1338.8443414,1450

1338.6593414,1450

1338.4743414,1450

1338.6593414,1450

1338.63751028,1450

1338.63751028,1450

1338.76444892,1450

1338.76444892,1450

1338.76444892,1450

1338.57944892,1450

1338.20944892,1450

1338.20944892,1450

1338.20944892,1450

1338.57944892,1450

1338.76444892,1450

1338.76444892,1450

1338.89951335,1450

1338.89951335,1450

1338.89951335,1450

1338.89951335,1450

1349.07451335,1450

1337.41951335,1450

1332.97951335,1450

1345.74451335,1450

1352.21951335,1450

1357.58451335,1450

1349.49444892,1450

1340.19451335,1450

1335.01451335,1450

1333.34951335,1450

1332.97951335,1450

1332.79451335,1450

1332.42451335,1450

1332.74477572,1450

1332.74477572,1450

1332.63998011,1450

