1321.55730142,1450

1321.55730142,1450

1321.55730142,1450

1321.7976276,1450

1321.7976276,1450

1321.7976276,1450

1321.7976276,1450

1321.7976276,1450

1321.6126276,1450

1321.7976276,1450

1321.7976276,1450

1321.4276276,1450

1319.0226276,1450

1310.06082892,1450

1305.62082892,1450

1303.03082892,1450

1302.84582892,1450

1311.35582892,1450

1319.86582892,1450

1324.67582892,1450

1329.48582892,1450

1333.74082892,1450

1338.55082892,1450

1344.84082892,1450

1348.72582892,1450

1350.94582892,1450

1348.17082892,1450

1344.65582892,1450

1343.09365609,1450

1342.90865609,1450

1343.09365609,1450

1343.27865609,1450

1343.27865609,1450

1343.09365609,1450

1343.64865609,1450

1343.64865609,1450

1344.01865609,1450

1343.64865609,1450

1332.36365609,1450

1317.37865609,1450

1309.05365609,1450

1314.04865609,1450

1331.11134622,1450

1346.09634622,1450

1357.75134622,1450

1364.59634622,1450

1366.63134622,1450

1366.26134622,1450

1365.89134622,1450

1365.70634622,1450

1365.33634622,1450

1364.96634622,1450

1364.96634622,1450

1364.96634622,1450

1364.96634622,1450

1364.78134622,1450

1364.41134622,1450

1364.59634622,1450

1364.59634622,1450

1364.67833482,1450

1364.78134622,1450

1364.78134622,1450

1365.15134622,1450

1365.33634622,1450

1365.33634622,1450

1365.52134622,1450

1365.33634622,1450

1365.33634622,1450

1365.52134622,1450

1365.52134622,1450

1365.70634622,1450

1365.89134622,1450

1366.07634622,1450

1366.07634622,1450

1366.07634622,1450

1365.89134622,1450

1365.89134622,1450

1366.26134622,1450

1366.26134622,1450

1366.26134622,1450

1366.21865609,1450

1366.21865609,1450

1366.07634622,1450

1366.07634622,1450

1366.26134622,1450

